gbifID	scientificName	decimalLatitude	decimalLongitude	day	month	year	countryCode	stateProvince	DataSetID/Name	Elevation	kingdom	phylum	class	order	family 
1707729900	Pristimantis buckleyi	0.985278	-77.133889	18	9	2014	CO	Nariño	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2796.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729899	Pristimantis myersi	0.976667	-77.122222	1	9	2014	CO	Nariño	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2949.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729898	Leptodactylus savagei	9.536111	-75.350278	20	10	2014	CO	Sucre	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	386.0	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1707729897	Pristimantis curtipes	0.985278	-77.133889	19	9	2014	CO	Nariño	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2796.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729896	Pristimantis buckleyi	0.985278	-77.133889	18	9	2014	CO	Nariño	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2796.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729892	Phyllomedusa venusta	7.392222	-73.455556	19	8	2013	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	192.0	Animalia	Chordata	Amphibia	Anura	Phyllomedusidae
1707729891	Osornophryne Ruiz-Carranza	0.985278	-77.133889	18	9	2014	CO	Nariño	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2796.0	Animalia	Chordata	Amphibia	Anura	Bufonidae
1707729890	Niceforonia Goin	0.981389	-77.135556	18	9	2014	CO	Nariño	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2796.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729889	Dendropsophus ebraccatus	7.392222	-73.455556	19	8	2013	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	192.0	Animalia	Chordata	Amphibia	Anura	Hylidae
1707729887	Gastrotheca orophylax	0.980833	-77.131111	21	9	2014	CO	Nariño	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2801.0	Animalia	Chordata	Amphibia	Anura	Hemiphractidae
1707729885	Pristimantis erythropleura	5.496111	-75.889167	22	6	2014	CO	Antioquia	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2194.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729884	Pristimantis curtipes	0.985278	-77.133889	20	9	2014	CO	Nariño	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2796.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729883	Boana xerophylla	5.5425	-74.133611	24	8	2014	CO	Boyacá	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	740.0	Animalia	Chordata	Amphibia	Anura	Hylidae
1707729881	Scinax rostratus	7.392222	-73.455556	19	8	2013	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	192.0	Animalia	Chordata	Amphibia	Anura	Hylidae
1707729880	Pristimantis erythropleura	5.496111	-75.889167	22	6	2014	CO	Antioquia	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2194.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729876	Pristimantis zophus	5.496111	-75.889167	22	6	2014	CO	Antioquia	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	No Info	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729875	Pristimantis quantus	5.496111	-75.889167	22	6	2014	CO	Antioquia	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2194.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729874	Agalychnis terranova	7.392222	-73.455556	19	8	2013	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	192.0	Animalia	Chordata	Amphibia	Anura	Phyllomedusidae
1707729872	Pristimantis orpacobates	5.496111	-75.889167	22	6	2014	CO	Antioquia	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2194.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729868	Pristimantis kelephus	5.496111	-75.889167	22	6	2014	CO	Antioquia	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	No Info	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729867	Pristimantis zophus	5.496111	-75.889167	22	6	2014	CO	Antioquia	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	No Info	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729865	Rhinella lindae	5.496111	-75.889167	24	8	2014	CO	Antioquia	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	No Info	Animalia	Chordata	Amphibia	Anura	Bufonidae
1707729863	Pristimantis zophus	5.496111	-75.889167	22	6	2014	CO	Antioquia	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	No Info	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729862	Bolitoglossa biseriata	2.966667	-78.183306	7	5	2000	CO	Cauca	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	18.0	Animalia	Chordata	Amphibia	Caudata	Plethodontidae
1707729861	Dendropsophus bogerti	5.496111	-75.889167	24	6	2014	CO	Antioquia	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	No Info	Animalia	Chordata	Amphibia	Anura	Hylidae
1707729860	Pristimantis kelephus	5.496111	-75.889167	24	8	2014	CO	Antioquia	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	No Info	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729859	Amazophrynella minuta	-4.005833	-69.9125	5	12	2007	CO	Amazonas	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	146.0	Animalia	Chordata	Amphibia	Anura	Bufonidae
1707729858	Pristimantis kelephus	5.496111	-75.889167	24	8	2014	CO	Antioquia	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	No Info	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729857	Pristimantis myops	5.496111	-75.889167	22	6	2014	CO	Antioquia	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	No Info	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729856	Dendropsophus bogerti	5.496111	-75.889167	25	6	2014	CO	Antioquia	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	No Info	Animalia	Chordata	Amphibia	Anura	Hylidae
1707729855	Dendropsophus bogerti	5.496111	-75.889167	24	6	2014	CO	Antioquia	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	No Info	Animalia	Chordata	Amphibia	Anura	Hylidae
1707729854	Pristimantis boulengeri	4.716667	-75.566667	18	6	2004	CO	Risaralda	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2220.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729853	Bolitoglossa biseriata	2.966667	-78.183306	7	5	2000	CO	Cauca	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	18.0	Animalia	Chordata	Amphibia	Caudata	Plethodontidae
1707729852	Pristimantis ruedai	5.496111	-75.889167	22	6	2014	CO	Antioquia	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	No Info	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729851	Dendropsophus norandinus	5.496111	-75.889167	24	6	2014	CO	Antioquia	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	No Info	Animalia	Chordata	Amphibia	Anura	Hylidae
1707729849	Scinax ruber	-0.1	-74.966667	16	6	2003	CO	Putumayo	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	350.0	Animalia	Chordata	Amphibia	Anura	Hylidae
1707729846	Rhinella margaritifera	-4.005833	-69.9125	5	12	2007	CO	Amazonas	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	146.0	Animalia	Chordata	Amphibia	Anura	Bufonidae
1707729845	Rhinella margaritifera	-4.005833	-69.9125	5	12	2007	CO	Amazonas	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	146.0	Animalia	Chordata	Amphibia	Anura	Bufonidae
1707729842	Rhinella margaritifera	-4.005833	-69.9125	5	12	2007	CO	Amazonas	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	146.0	Animalia	Chordata	Amphibia	Anura	Bufonidae
1707729840	Rhinella margaritifera	-4.005833	-69.9125	5	12	2007	CO	Amazonas	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	146.0	Animalia	Chordata	Amphibia	Anura	Bufonidae
1707729839	Rhinella margaritifera	-4.005833	-69.9125	5	12	2007	CO	Amazonas	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	146.0	Animalia	Chordata	Amphibia	Anura	Bufonidae
1707729826	Engystomops pustulosus	9.522778	-75.353611	1	5	2009	CO	Sucre	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	176.0	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1707729820	Bolitoglossa pandi	5.066944	-74.549972	12	4	2013	CO	Cundinamarca	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	1816.0	Animalia	Chordata	Amphibia	Caudata	Plethodontidae
1707729819	Boana pugnax	9.450278	-74.907222	7	5	2009	CO	Sucre	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	25.0	Animalia	Chordata	Amphibia	Anura	Hylidae
1707729818	Pristimantis uranobates	4.626111	-75.419167	18	3	2014	CO	Quindío	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	3230.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729817	Pristimantis Jiménez	5.256667	-72.897778	13	11	2010	CO	Casanare	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2140.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729816	Niceforonia adenobrachia	4.475	-75.608611	16	4	2014	CO	Quindío	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	3170.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729815	Bolitoglossa pandi	5.066944	-74.549972	12	4	2013	CO	Cundinamarca	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	1816.0	Animalia	Chordata	Amphibia	Caudata	Plethodontidae
1707729814	Pristimantis permixtus	4.289722	-75.54	15	7	2013	CO	Tolima	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	3423.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729813	Osornophryne percrassa	4.4375	-75.6025	14	4	2014	CO	Quindío	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	3370.0	Animalia	Chordata	Amphibia	Anura	Bufonidae
1707729811	Pristimantis racemus	4.616111	-75.419167	21	3	2014	CO	Quindío	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	3560.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729806	Dendropsophus molitor	5.508611	-73.078611	12	4	2013	CO	Boyacá	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	3345.0	Animalia	Chordata	Amphibia	Anura	Hylidae
1707729805	Pristimantis racemus	4.445556	-75.576944	18	5	2014	CO	Quindío	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	3370.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729804	Allobates niputidea	7.4275	-73.359722	24	9	2013	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	835.0	Animalia	Chordata	Amphibia	Anura	Aromobatidae
1707729803	Pristimantis Jiménez	5.256667	-72.897778	13	11	2010	CO	Casanare	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2140.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729802	Pristimantis racemus	4.61	-75.431667	21	3	2014	CO	Quindío	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	3390.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729800	Pristimantis brevifrons	5.496111	-75.889167	22	6	2014	CO	Antioquia	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2194.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729799	Pristimantis thectopternus	5.496111	-75.889167	22	6	2014	CO	Antioquia	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2194.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729798	Pristimantis zophus	5.496111	-75.889167	22	6	2014	CO	Antioquia	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	No Info	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729797	Pristimantis ruedai	5.496111	-75.889167	22	6	2014	CO	Antioquia	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2194.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729794	Rhinella beebei	4.532222	-68.091111	17	3	2007	CO	Vichada	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	240.0	Animalia	Chordata	Amphibia	Anura	Bufonidae
1707729793	Pristimantis calcaratus	5.496111	-75.889167	22	6	2014	CO	Antioquia	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	No Info	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729792	Pristimantis calcaratus	5.496111	-75.889167	22	6	2014	CO	Antioquia	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	No Info	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729791	Leucostethus fraterdanieli	4.72	-75.5525	25	6	2005	CO	Risaralda	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2127.0	Animalia	Chordata	Amphibia	Anura	Dendrobatidae
1707729790	Leucostethus fraterdanieli	4.72	-75.5525	25	6	2005	CO	Risaralda	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2127.0	Animalia	Chordata	Amphibia	Anura	Dendrobatidae
1707729789	Pristimantis zophus	5.496111	-75.889167	22	6	2014	CO	Antioquia	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	No Info	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729788	Pristimantis ruedai	5.496111	-75.889167	22	6	2014	CO	Antioquia	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	No Info	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729787	Leucostethus fraterdanieli	4.72	-75.5525	25	6	2005	CO	Risaralda	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2127.0	Animalia	Chordata	Amphibia	Anura	Dendrobatidae
1707729786	Bolitoglossa biseriata	2.966667	-78.183306	7	5	2000	CO	Cauca	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	18.0	Animalia	Chordata	Amphibia	Caudata	Plethodontidae
1707729785	Scinax ruber	-0.1	-74.966667	16	6	2003	CO	Putumayo	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	350.0	Animalia	Chordata	Amphibia	Anura	Hylidae
1707729784	Pristimantis baiotis	5.496111	-75.889167	23	8	2014	CO	Antioquia	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	No Info	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729779	Leucostethus fraterdanieli	4.72	-75.5525	25	6	2005	CO	Risaralda	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2127.0	Animalia	Chordata	Amphibia	Anura	Dendrobatidae
1707729778	Allobates paleovarzensis	-4.005833	-69.9125	5	12	2007	CO	Amazonas	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	146.0	Animalia	Chordata	Amphibia	Anura	Aromobatidae
1707729777	Rhinella margaritifera	-4.005833	-69.9125	5	12	2007	CO	Amazonas	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	146.0	Animalia	Chordata	Amphibia	Anura	Bufonidae
1707729776	Rhinella margaritifera	-4.005833	-69.9125	5	12	2007	CO	Amazonas	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	146.0	Animalia	Chordata	Amphibia	Anura	Bufonidae
1707729775	Rhinella margaritifera	-4.005833	-69.9125	5	12	2007	CO	Amazonas	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	146.0	Animalia	Chordata	Amphibia	Anura	Bufonidae
1707729768	Osornophryne percrassa	4.430833	-75.580833	18	5	2014	CO	Quindío	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	3530.0	Animalia	Chordata	Amphibia	Anura	Bufonidae
1707729760	Pristimantis racemus	4.366389	-75.594167	13	4	2014	CO	Quindío	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	3470.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729759	Bolitoglossa pandi	5.053333	-74.534722	5	5	2013	CO	Cundinamarca	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	1997.0	Animalia	Chordata	Amphibia	Caudata	Plethodontidae
1707729756	Pristimantis scopaeus	4.197778	-75.601944	15	7	2013	CO	Tolima	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	3396.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729752	Craugastor raniformis	9.069167	-75.364722	29	4	2009	CO	Sucre	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	No Info	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729751	Pristimantis Jiménez	5.256667	-72.897778	2	9	2010	CO	Casanare	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2140.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729749	Pristimantis simoterus	4.620278	-75.419722	22	3	2014	CO	Quindío	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	3560.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729747	Pristimantis Jiménez	5.256667	-72.897778	13	11	2010	CO	Casanare	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2140.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729746	Pristimantis Jiménez	5.256667	-72.897778	13	11	2010	CO	Casanare	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2140.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729742	Pristimantis racemus	4.370278	-75.5975	14	4	2014	CO	Quindío	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	3370.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729741	Rhinella beebei	6.815833	-70.993889	8	3	2013	CO	Arauca	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	122.0	Animalia	Chordata	Amphibia	Anura	Bufonidae
1707729740	Pristimantis racemus	4.371944	-75.598889	14	4	2014	CO	Quindío	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	3370.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729737	Pristimantis Jiménez	5.256667	-72.897778	2	9	2010	CO	Casanare	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2140.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729736	Pristimantis Jiménez	5.256667	-72.897778	13	11	2010	CO	Casanare	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2140.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729735	Dendropsophus molitor	5.510556	-73.078889	12	4	2013	CO	Boyacá	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	3371.0	Animalia	Chordata	Amphibia	Anura	Hylidae
1707729734	Hyalinobatrachium fleischmanni	7.427222	-73.359722	25	9	2013	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	830.0	Animalia	Chordata	Amphibia	Anura	Centrolenidae
1707729732	Pristimantis Jiménez	5.256667	-72.897778	13	11	2010	CO	Casanare	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2140.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729731	Pristimantis Jiménez	5.256667	-72.897778	13	11	2010	CO	Casanare	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2140.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729730	Pristimantis Jiménez	5.256667	-72.897778	13	11	2010	CO	Casanare	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2140.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729729	Rhinella margaritifera	7.436944	-73.230556	24	9	2013	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	797.0	Animalia	Chordata	Amphibia	Anura	Bufonidae
1707729728	Dendropsophus molitor	5.510556	-73.078889	12	4	2013	CO	Boyacá	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	3461.0	Animalia	Chordata	Amphibia	Anura	Hylidae
1707729724	Scinax wandae	6.378611	-71.933056	17	3	2013	CO	Arauca	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	976.0	Animalia	Chordata	Amphibia	Anura	Hylidae
1707729722	Osornophryne percrassa	4.255278	-75.54	15	7	2013	CO	Tolima	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	3519.0	Animalia	Chordata	Amphibia	Anura	Bufonidae
1707729721	Craugastor raniformis	9.069167	-75.364722	29	4	2009	CO	Sucre	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	No Info	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729720	Hyloxalus subpunctatus	5.516111	-73.074444	11	4	2013	CO	Boyacá	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	3501.0	Animalia	Chordata	Amphibia	Anura	Dendrobatidae
1707729719	Pristimantis uranobates	4.599444	-75.286667	11	7	2013	CO	Tolima	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	3500.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729718	Boana xerophylla	6.807778	-70.986389	8	3	2013	CO	Arauca	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	134.0	Animalia	Chordata	Amphibia	Anura	Hylidae
1707729716	Dendropsophus molitor	5.518333	-73.080278	12	4	2013	CO	Boyacá	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	3142.0	Animalia	Chordata	Amphibia	Anura	Hylidae
1707729715	Pristimantis simoteriscus	4.243056	-75.556667	11	7	2013	CO	Tolima	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	3598.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729714	Pristimantis Jiménez	5.256667	-72.897778	13	11	2010	CO	Casanare	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2140.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729713	Pristimantis bogotensis	5.510556	-73.078889	12	4	2013	CO	Boyacá	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	3461.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729711	Pristimantis simoterus	4.431111	-75.586389	12	5	2014	CO	Quindío	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	3530.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729709	Hyloxalus subpunctatus	5.510556	-73.078889	12	4	2013	CO	Boyacá	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	3461.0	Animalia	Chordata	Amphibia	Anura	Dendrobatidae
1707729708	Dendropsophus molitor	5.484444	-73.087778	15	4	2013	CO	Boyacá	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	3047.0	Animalia	Chordata	Amphibia	Anura	Hylidae
1707729707	Pristimantis bogotensis	5.518889	-73.08	12	4	2013	CO	Boyacá	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	3141.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729706	Scinax wandae	6.378611	-71.933056	17	3	2013	CO	Arauca	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	976.0	Animalia	Chordata	Amphibia	Anura	Hylidae
1707729705	Pristimantis Jiménez	5.256667	-72.897778	13	11	2010	CO	Casanare	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2140.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729704	Engystomops pustulosus	6.368889	-71.921944	17	3	2013	CO	Arauca	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	778.0	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1707729703	Pristimantis simoterus	4.599444	-75.286667	11	7	2013	CO	Tolima	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	3500.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729702	Rhaebo glaberrimus	6.3825	-71.925556	17	3	2013	CO	Arauca	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	818.0	Animalia	Chordata	Amphibia	Anura	Bufonidae
1707729698	Bolitoglossa pandi	5.066944	-74.549972	12	4	2013	CO	Cundinamarca	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	1816.0	Animalia	Chordata	Amphibia	Caudata	Plethodontidae
1707729697	Pristimantis Jiménez	5.256667	-72.897778	13	11	2010	CO	Casanare	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2140.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729696	Rheobates palmatus	7.418611	-73.335833	24	9	2013	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	789.0	Animalia	Chordata	Amphibia	Anura	Aromobatidae
1707729692	Pristimantis Jiménez	5.256667	-72.897778	13	11	2010	CO	Casanare	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2140.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729691	Leptodactylus latrans	6.815556	-71.07	8	3	2013	CO	Arauca	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	126.0	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1707729690	Bolitoglossa pandi	5.053333	-74.534722	5	5	2013	CO	Cundinamarca	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	1997.0	Animalia	Chordata	Amphibia	Caudata	Plethodontidae
1707729689	Scinax wandae	6.378611	-71.933056	17	3	2013	CO	Arauca	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	976.0	Animalia	Chordata	Amphibia	Anura	Hylidae
1707729688	Pristimantis uranobates	4.616667	-75.427222	19	3	2014	CO	Quindío	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	3390.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729687	Bolitoglossa pandi	5.066944	-74.549972	12	4	2013	CO	Cundinamarca	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	1816.0	Animalia	Chordata	Amphibia	Caudata	Plethodontidae
1707729686	Typhlonectes compressicauda	-4.193333	-69.897778	15	7	2013	CO	Amazonas	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	48.0	Animalia	Chordata	Amphibia	Gymnophiona	Typhlonectidae
1707729685	Scinax rostratus	6.818056	-71.0725	8	3	2013	CO	Arauca	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	136.0	Animalia	Chordata	Amphibia	Anura	Hylidae
1707729682	Pristimantis Jiménez	5.256667	-72.897778	13	11	2010	CO	Casanare	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2140.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729681	Pristimantis permixtus	4.1925	-75.591667	16	7	2013	CO	Tolima	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	3092.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729680	Pristimantis permixtus	4.1925	-75.591667	16	7	2013	CO	Tolima	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	3529.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729678	Pristimantis Jiménez	5.256667	-72.897778	13	11	2010	CO	Casanare	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2140.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1707729677	Leptodactylus colombiensis	6.403056	-71.845	17	3	2013	CO	Arauca	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	963.0	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1707729676	Pristimantis Jiménez	5.256667	-72.897778	13	11	2010	CO	Casanare	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2140.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae
